Picture,DistortionType,DistortionValue,Filename,Method,Value
Ziemniaki,Brightness,7.0,Ziemniaki_brightness_7.png,SSIM,0.25452449565893076
Ziemniaki,Brightness,7.0,Ziemniaki_brightness_7.png,PSNR,5.795772517369181
Ziemniaki,Brightness,8.0,Ziemniaki_brightness_8.png,LPIPS,0.8525925278663635
Ziemniaki,Brightness,8.0,Ziemniaki_brightness_8.png,SSIM,0.2524106471418683
Ziemniaki,Brightness,8.0,Ziemniaki_brightness_8.png,PSNR,5.774995305968426
Ziemniaki,Brightness,9.0,Ziemniaki_brightness_9.png,LPIPS,0.8638596534729004
Ziemniaki,Brightness,9.0,Ziemniaki_brightness_9.png,SSIM,0.25136828905662567
Ziemniaki,Brightness,9.0,Ziemniaki_brightness_9.png,PSNR,5.764582542506748
Ziemniaki,Circularblur,0.0,Ziemniaki_circularBlur_0.bmp,LPIPS,0.0
Ziemniaki,Circularblur,0.0,Ziemniaki_circularBlur_0.bmp,SSIM,1.0
Ziemniaki,Circularblur,0.0,Ziemniaki_circularBlur_0.bmp,PSNR,inf
Ziemniaki,Circularblur,11.0,Ziemniaki_circularBlur_11.png,LPIPS,0.1017899364233017
Ziemniaki,Circularblur,11.0,Ziemniaki_circularBlur_11.png,SSIM,0.32913960857747165
Ziemniaki,Circularblur,11.0,Ziemniaki_circularBlur_11.png,PSNR,21.704617600632652
Ziemniaki,Circularblur,13.0,Ziemniaki_circularBlur_13.png,LPIPS,0.14614246785640717
Ziemniaki,Circularblur,13.0,Ziemniaki_circularBlur_13.png,SSIM,0.3251586578765933
Ziemniaki,Circularblur,13.0,Ziemniaki_circularBlur_13.png,PSNR,21.504436684219254
Ziemniaki,Circularblur,15.0,Ziemniaki_circularBlur_15.png,LPIPS,0.1895158588886261
Ziemniaki,Circularblur,15.0,Ziemniaki_circularBlur_15.png,SSIM,0.3228215773553453
Ziemniaki,Circularblur,15.0,Ziemniaki_circularBlur_15.png,PSNR,21.328058778710112
Ziemniaki,Circularblur,20.0,Ziemniaki_circularBlur_20.png,LPIPS,0.28231629729270935
Ziemniaki,Circularblur,20.0,Ziemniaki_circularBlur_20.png,SSIM,0.319577296747464
Ziemniaki,Circularblur,20.0,Ziemniaki_circularBlur_20.png,PSNR,20.97072691739099
Ziemniaki,Circularblur,25.0,Ziemniaki_circularBlur_25.png,LPIPS,0.3467675447463989
Ziemniaki,Circularblur,25.0,Ziemniaki_circularBlur_25.png,SSIM,0.31796803763002884
Ziemniaki,Circularblur,25.0,Ziemniaki_circularBlur_25.png,PSNR,20.69203549679702
Ziemniaki,Circularblur,3.0,Ziemniaki_circularBlur_3.png,LPIPS,0.0014563415898010135
Ziemniaki,Circularblur,3.0,Ziemniaki_circularBlur_3.png,SSIM,0.5900191033553058
Ziemniaki,Circularblur,3.0,Ziemniaki_circularBlur_3.png,PSNR,24.597159687196253
Ziemniaki,Circularblur,30.0,Ziemniaki_circularBlur_30.png,LPIPS,0.3813832402229309
Ziemniaki,Circularblur,30.0,Ziemniaki_circularBlur_30.png,SSIM,0.3169842991093674
Ziemniaki,Circularblur,30.0,Ziemniaki_circularBlur_30.png,PSNR,20.4743596119554
Ziemniaki,Circularblur,5.0,Ziemniaki_circularBlur_5.png,LPIPS,0.009249037131667137
Ziemniaki,Circularblur,5.0,Ziemniaki_circularBlur_5.png,SSIM,0.3985868836768096
Ziemniaki,Circularblur,5.0,Ziemniaki_circularBlur_5.png,PSNR,22.826785055759228
Ziemniaki,Circularblur,7.0,Ziemniaki_circularBlur_7.png,LPIPS,0.026114696636795998
Ziemniaki,Circularblur,7.0,Ziemniaki_circularBlur_7.png,SSIM,0.353421023192762
Ziemniaki,Circularblur,7.0,Ziemniaki_circularBlur_7.png,PSNR,22.314337426396055
Ziemniaki,Circularblur,9.0,Ziemniaki_circularBlur_9.png,LPIPS,0.059538472443819046
Ziemniaki,Circularblur,9.0,Ziemniaki_circularBlur_9.png,SSIM,0.33608402792992403
Ziemniaki,Circularblur,9.0,Ziemniaki_circularBlur_9.png,PSNR,21.94838821889633
Ziemniaki,Dilation,0.0,Ziemniaki_dilation_0.bmp,LPIPS,0.0
Ziemniaki,Dilation,0.0,Ziemniaki_dilation_0.bmp,SSIM,1.0
Ziemniaki,Dilation,0.0,Ziemniaki_dilation_0.bmp,PSNR,inf
Ziemniaki,Dilation,11.0,Ziemniaki_dilation_11.png,LPIPS,0.3406379520893097
Ziemniaki,Dilation,11.0,Ziemniaki_dilation_11.png,SSIM,0.260499270690473
Ziemniaki,Dilation,11.0,Ziemniaki_dilation_11.png,PSNR,12.392314708813457
Ziemniaki,Dilation,15.0,Ziemniaki_dilation_15.png,LPIPS,0.4011070430278778
Ziemniaki,Dilation,15.0,Ziemniaki_dilation_15.png,SSIM,0.2639291435946099
Ziemniaki,Dilation,15.0,Ziemniaki_dilation_15.png,PSNR,11.55968559871608
Ziemniaki,Dilation,18.0,Ziemniaki_dilation_18.png,LPIPS,0.4605521559715271
Ziemniaki,Dilation,18.0,Ziemniaki_dilation_18.png,SSIM,0.2655098584541507
Ziemniaki,Dilation,18.0,Ziemniaki_dilation_18.png,PSNR,11.077542902502682
Ziemniaki,Dilation,20.0,Ziemniaki_dilation_20.png,LPIPS,0.4978889226913452
Ziemniaki,Dilation,20.0,Ziemniaki_dilation_20.png,SSIM,0.2664272256525121
Ziemniaki,Dilation,20.0,Ziemniaki_dilation_20.png,PSNR,10.807302833035443
Ziemniaki,Dilation,25.0,Ziemniaki_dilation_25.png,LPIPS,0.5488573908805847
Ziemniaki,Dilation,25.0,Ziemniaki_dilation_25.png,SSIM,0.2670580138638646
Ziemniaki,Dilation,25.0,Ziemniaki_dilation_25.png,PSNR,10.259823735702973
Ziemniaki,Dilation,3.0,Ziemniaki_dilation_3.png,LPIPS,0.13438014686107635
Ziemniaki,Dilation,3.0,Ziemniaki_dilation_3.png,SSIM,0.37044631406942913
Ziemniaki,Dilation,3.0,Ziemniaki_dilation_3.png,PSNR,16.726039069888017
Ziemniaki,Dilation,5.0,Ziemniaki_dilation_5.png,LPIPS,0.20356924831867218
Ziemniaki,Dilation,5.0,Ziemniaki_dilation_5.png,SSIM,0.27372574245432085
Ziemniaki,Dilation,5.0,Ziemniaki_dilation_5.png,PSNR,14.837636050897519
Ziemniaki,Dilation,7.0,Ziemniaki_dilation_7.png,LPIPS,0.25946998596191406
Ziemniaki,Dilation,7.0,Ziemniaki_dilation_7.png,SSIM,0.2554767290202455
Ziemniaki,Dilation,7.0,Ziemniaki_dilation_7.png,PSNR,13.737864084751356
Ziemniaki,Dilation,9.0,Ziemniaki_dilation_9.png,LPIPS,0.2995857000350952
Ziemniaki,Dilation,9.0,Ziemniaki_dilation_9.png,SSIM,0.25689252502937043
Ziemniaki,Dilation,9.0,Ziemniaki_dilation_9.png,PSNR,12.989752899383454
Ziemniaki,Hole,0.0,Ziemniaki_hole_0.bmp,LPIPS,0.0
Ziemniaki,Hole,0.0,Ziemniaki_hole_0.bmp,SSIM,1.0
Ziemniaki,Hole,0.0,Ziemniaki_hole_0.bmp,PSNR,inf
Ziemniaki,Hole,0.05,Ziemniaki_hole_0_05.png,LPIPS,0.05497806891798973
Ziemniaki,Hole,0.05,Ziemniaki_hole_0_05.png,SSIM,0.996306046035086
Ziemniaki,Hole,0.05,Ziemniaki_hole_0_05.png,PSNR,29.60380427064287
Ziemniaki,Hole,0.1,Ziemniaki_hole_0_1.png,LPIPS,0.0814817026257515
Ziemniaki,Hole,0.1,Ziemniaki_hole_0_1.png,SSIM,0.9854291862379855
Ziemniaki,Hole,0.1,Ziemniaki_hole_0_1.png,PSNR,23.73620364913296
Ziemniaki,Hole,0.15,Ziemniaki_hole_0_15.png,LPIPS,0.10554944723844528
Ziemniaki,Hole,0.15,Ziemniaki_hole_0_15.png,SSIM,0.9673053133377624
Ziemniaki,Hole,0.15,Ziemniaki_hole_0_15.png,PSNR,20.39609427341327
Ziemniaki,Hole,0.2,Ziemniaki_hole_0_2.png,LPIPS,0.13488472998142242
Ziemniaki,Hole,0.2,Ziemniaki_hole_0_2.png,SSIM,0.9420280223380365
Ziemniaki,Hole,0.2,Ziemniaki_hole_0_2.png,PSNR,18.06134507498838
Ziemniaki,Hole,0.3,Ziemniaki_hole_0_3.png,LPIPS,0.21589958667755127
Ziemniaki,Hole,0.3,Ziemniaki_hole_0_3.png,SSIM,0.8703718816473135
Ziemniaki,Hole,0.3,Ziemniaki_hole_0_3.png,PSNR,14.441674144129292
Ziemniaki,Hole,0.4,Ziemniaki_hole_0_4.png,LPIPS,0.3007558286190033
Ziemniaki,Hole,0.4,Ziemniaki_hole_0_4.png,SSIM,0.7696801761118879
Ziemniaki,Hole,0.4,Ziemniaki_hole_0_4.png,PSNR,12.040394462665372
Ziemniaki,Hole,0.5,Ziemniaki_hole_0_5.png,LPIPS,0.36754733324050903
Ziemniaki,Hole,0.5,Ziemniaki_hole_0_5.png,SSIM,0.640582643877369
Ziemniaki,Hole,0.5,Ziemniaki_hole_0_5.png,PSNR,10.275081065804008
Ziemniaki,Hole,0.6,Ziemniaki_hole_0_6.png,LPIPS,0.47497880458831787
Ziemniaki,Hole,0.6,Ziemniaki_hole_0_6.png,SSIM,0.5258118445876737
Ziemniaki,Hole,0.6,Ziemniaki_hole_0_6.png,PSNR,8.953854375093265
Ziemniaki,Hole,0.8,Ziemniaki_hole_0_8.png,LPIPS,0.7237644791603088
Ziemniaki,Hole,0.8,Ziemniaki_hole_0_8.png,SSIM,0.323198261128339
Ziemniaki,Hole,0.8,Ziemniaki_hole_0_8.png,PSNR,7.63666815153218
Ziemniaki,Hole,1.0,Ziemniaki_hole_1.png,LPIPS,0.9207378625869751
Ziemniaki,Hole,1.0,Ziemniaki_hole_1.png,SSIM,0.13007958326087962
Ziemniaki,Hole,1.0,Ziemniaki_hole_1.png,PSNR,6.30116690830039
Ziemniaki,Noise,0.0,Ziemniaki_noise_0.bmp,LPIPS,0.0
Ziemniaki,Noise,0.0,Ziemniaki_noise_0.bmp,SSIM,1.0
Ziemniaki,Noise,0.0,Ziemniaki_noise_0.bmp,PSNR,inf
Ziemniaki,Noise,0.01,Ziemniaki_noise_0_01.png,LPIPS,0.00023592737852595747
Ziemniaki,Noise,0.01,Ziemniaki_noise_0_01.png,SSIM,0.999011705127133
Ziemniaki,Noise,0.01,Ziemniaki_noise_0_01.png,PSNR,51.14293355915792
Ziemniaki,Noise,0.05,Ziemniaki_noise_0_05.png,LPIPS,0.0002384142717346549
Ziemniaki,Noise,0.05,Ziemniaki_noise_0_05.png,SSIM,0.9990117124162481
Ziemniaki,Noise,0.05,Ziemniaki_noise_0_05.png,PSNR,51.142808589170244
Ziemniaki,Noise,0.1,Ziemniaki_noise_0_1.png,LPIPS,0.00023238762514665723
Ziemniaki,Noise,0.1,Ziemniaki_noise_0_1.png,SSIM,0.9990117308651438
Ziemniaki,Noise,0.1,Ziemniaki_noise_0_1.png,PSNR,51.13961888096695
Ziemniaki,Noise,0.25,Ziemniaki_noise_0_25.png,LPIPS,0.00023302675981540233
Ziemniaki,Noise,0.25,Ziemniaki_noise_0_25.png,SSIM,0.9990113190840546
Ziemniaki,Noise,0.25,Ziemniaki_noise_0_25.png,PSNR,51.14070483259711
Ziemniaki,Noise,0.5,Ziemniaki_noise_0_5.png,LPIPS,0.00022744675516150892
Ziemniaki,Noise,0.5,Ziemniaki_noise_0_5.png,SSIM,0.9986562406187695
Ziemniaki,Noise,0.5,Ziemniaki_noise_0_5.png,PSNR,50.41286330252927
Ziemniaki,Noise,0.8,Ziemniaki_noise_0_8.png,LPIPS,0.00024181007756851614
Ziemniaki,Noise,0.8,Ziemniaki_noise_0_8.png,SSIM,0.9971780204257344
Ziemniaki,Noise,0.8,Ziemniaki_noise_0_8.png,PSNR,48.24889786663527
Ziemniaki,Rotate,0.0,Ziemniaki_rotate_0.bmp,LPIPS,0.0
Ziemniaki,Rotate,0.0,Ziemniaki_rotate_0.bmp,SSIM,1.0
Ziemniaki,Rotate,0.0,Ziemniaki_rotate_0.bmp,PSNR,inf
Ziemniaki,Rotate,1.0,Ziemniaki_rotate_1.png,LPIPS,0.08819670975208282
Ziemniaki,Rotate,1.0,Ziemniaki_rotate_1.png,SSIM,0.1965397749741965
Ziemniaki,Rotate,1.0,Ziemniaki_rotate_1.png,PSNR,16.445109676949738
Ziemniaki,Rotate,10.0,Ziemniaki_rotate_10.png,LPIPS,0.34493905305862427
Ziemniaki,Rotate,10.0,Ziemniaki_rotate_10.png,SSIM,0.14646601602761722
Ziemniaki,Rotate,10.0,Ziemniaki_rotate_10.png,PSNR,11.766491347548016
Ziemniaki,Rotate,2.0,Ziemniaki_rotate_2.png,LPIPS,0.13520585000514984
Ziemniaki,Rotate,2.0,Ziemniaki_rotate_2.png,SSIM,0.18594875601494879
Ziemniaki,Rotate,2.0,Ziemniaki_rotate_2.png,PSNR,15.342441578054135
Ziemniaki,Rotate,20.0,Ziemniaki_rotate_20.png,LPIPS,0.4930684268474579
Ziemniaki,Rotate,20.0,Ziemniaki_rotate_20.png,SSIM,0.12196895988537387
Ziemniaki,Rotate,20.0,Ziemniaki_rotate_20.png,PSNR,10.157654774288831
Ziemniaki,Rotate,30.0,Ziemniaki_rotate_30.png,LPIPS,0.5955860614776611
Ziemniaki,Rotate,30.0,Ziemniaki_rotate_30.png,SSIM,0.10615532333561385
Ziemniaki,Rotate,30.0,Ziemniaki_rotate_30.png,PSNR,9.245168657462683
Ziemniaki,Rotate,40.0,Ziemniaki_rotate_40.png,LPIPS,0.6576843857765198
Ziemniaki,Rotate,40.0,Ziemniaki_rotate_40.png,SSIM,0.09167727481461542
Ziemniaki,Rotate,40.0,Ziemniaki_rotate_40.png,PSNR,8.551943798043236
Ziemniaki,Rotate,45.0,Ziemniaki_rotate_45.png,LPIPS,0.6804999113082886
Ziemniaki,Rotate,45.0,Ziemniaki_rotate_45.png,SSIM,0.08145349844810683
Ziemniaki,Rotate,45.0,Ziemniaki_rotate_45.png,PSNR,8.252891021724162
Ziemniaki,Rotate,5.0,Ziemniaki_rotate_5.png,LPIPS,0.22996710240840912
Ziemniaki,Rotate,5.0,Ziemniaki_rotate_5.png,SSIM,0.1673792224852022
Ziemniaki,Rotate,5.0,Ziemniaki_rotate_5.png,PSNR,13.371056350213056
Ziemniaki,Rotate,60.0,Ziemniaki_rotate_60.png,LPIPS,0.7267473936080933
Ziemniaki,Rotate,60.0,Ziemniaki_rotate_60.png,SSIM,0.059323510498328826
Ziemniaki,Rotate,60.0,Ziemniaki_rotate_60.png,PSNR,7.498995198492748
Ziemniaki,Rotate,75.0,Ziemniaki_rotate_75.png,LPIPS,0.7508370876312256
Ziemniaki,Rotate,75.0,Ziemniaki_rotate_75.png,SSIM,0.04917398229416491
Ziemniaki,Rotate,75.0,Ziemniaki_rotate_75.png,PSNR,7.247241662046862
Ziemniaki,Rotate,90.0,Ziemniaki_rotate_90.png,LPIPS,0.7807269096374512
Ziemniaki,Rotate,90.0,Ziemniaki_rotate_90.png,SSIM,0.04208435298824139
Ziemniaki,Rotate,90.0,Ziemniaki_rotate_90.png,PSNR,7.074272156280409
Ziemniaki,Saturation,0.0,Ziemniaki_saturation_0.bmp,LPIPS,0.0
Ziemniaki,Saturation,0.0,Ziemniaki_saturation_0.bmp,SSIM,1.0
Ziemniaki,Saturation,0.0,Ziemniaki_saturation_0.bmp,PSNR,inf
Ziemniaki,Saturation,10.0,Ziemniaki_saturation_10.png,LPIPS,0.3858625590801239
Ziemniaki,Saturation,10.0,Ziemniaki_saturation_10.png,SSIM,0.7678071578239026
Ziemniaki,Saturation,10.0,Ziemniaki_saturation_10.png,PSNR,14.039109313891615
Ziemniaki,Saturation,1.1,Ziemniaki_saturation_1_1.png,LPIPS,0.001464699860662222
Ziemniaki,Saturation,1.1,Ziemniaki_saturation_1_1.png,SSIM,0.9996426223092986
Ziemniaki,Saturation,1.1,Ziemniaki_saturation_1_1.png,PSNR,47.0789900037789
Ziemniaki,Saturation,1.5,Ziemniaki_saturation_1_5.png,LPIPS,0.01912001520395279
Ziemniaki,Saturation,1.5,Ziemniaki_saturation_1_5.png,SSIM,0.9972738283423895
Ziemniaki,Saturation,1.5,Ziemniaki_saturation_1_5.png,PSNR,34.588790813435494
Ziemniaki,Saturation,2.0,Ziemniaki_saturation_2.png,LPIPS,0.05505216494202614
Ziemniaki,Saturation,2.0,Ziemniaki_saturation_2.png,SSIM,0.9890378451231099
Ziemniaki,Saturation,2.0,Ziemniaki_saturation_2.png,PSNR,28.762114675871153
Ziemniaki,Saturation,3.0,Ziemniaki_saturation_3.png,LPIPS,0.12843121588230133
Ziemniaki,Saturation,3.0,Ziemniaki_saturation_3.png,SSIM,0.9590037641585729
Ziemniaki,Saturation,3.0,Ziemniaki_saturation_3.png,PSNR,23.25273530667722
Ziemniaki,Saturation,4.0,Ziemniaki_saturation_4.png,LPIPS,0.1845487505197525
Ziemniaki,Saturation,4.0,Ziemniaki_saturation_4.png,SSIM,0.9249255257605591
Ziemniaki,Saturation,4.0,Ziemniaki_saturation_4.png,PSNR,20.484299202209158
Ziemniaki,Saturation,5.0,Ziemniaki_saturation_5.png,LPIPS,0.23147070407867432
Ziemniaki,Saturation,5.0,Ziemniaki_saturation_5.png,SSIM,0.8938078931400121
Ziemniaki,Saturation,5.0,Ziemniaki_saturation_5.png,PSNR,18.701768368768157
Ziemniaki,Saturation,6.0,Ziemniaki_saturation_6.png,LPIPS,0.2715397775173187
Ziemniaki,Saturation,6.0,Ziemniaki_saturation_6.png,SSIM,0.8649061969058732
Ziemniaki,Saturation,6.0,Ziemniaki_saturation_6.png,PSNR,17.365553517080087
Ziemniaki,Saturation,7.0,Ziemniaki_saturation_7.png,LPIPS,0.30607596039772034
Ziemniaki,Saturation,7.0,Ziemniaki_saturation_7.png,SSIM,0.8381172804901865
Ziemniaki,Saturation,7.0,Ziemniaki_saturation_7.png,PSNR,16.305863885995038
Ziemniaki,Saturation,8.0,Ziemniaki_saturation_8.png,LPIPS,0.336497962474823
Ziemniaki,Saturation,8.0,Ziemniaki_saturation_8.png,SSIM,0.8131234743215353
Ziemniaki,Saturation,8.0,Ziemniaki_saturation_8.png,PSNR,15.430078625942866
Ziemniaki,Saturation,9.0,Ziemniaki_saturation_9.png,LPIPS,0.3625190854072571
Ziemniaki,Saturation,9.0,Ziemniaki_saturation_9.png,SSIM,0.7897757838159802
Ziemniaki,Saturation,9.0,Ziemniaki_saturation_9.png,PSNR,14.683491571918966
Ziemniaki,Shift,0.0,Ziemniaki_shift_0.bmp,LPIPS,0.0
Ziemniaki,Shift,0.0,Ziemniaki_shift_0.bmp,SSIM,1.0
Ziemniaki,Shift,0.0,Ziemniaki_shift_0.bmp,PSNR,inf
Ziemniaki,Shift,1.0,Ziemniaki_shift_1.png,LPIPS,0.0022840751335024834
Ziemniaki,Shift,1.0,Ziemniaki_shift_1.png,SSIM,0.5268712602923531
Ziemniaki,Shift,1.0,Ziemniaki_shift_1.png,PSNR,21.66295237492738
Ziemniaki,Shift,10.0,Ziemniaki_shift_10.png,LPIPS,0.08862107992172241
Ziemniaki,Shift,10.0,Ziemniaki_shift_10.png,SSIM,0.18862870571974347
Ziemniaki,Shift,10.0,Ziemniaki_shift_10.png,PSNR,16.57375817245375
Ziemniaki,Shift,15.0,Ziemniaki_shift_15.png,LPIPS,0.118414007127285
Ziemniaki,Shift,15.0,Ziemniaki_shift_15.png,SSIM,0.1818281503718431
Ziemniaki,Shift,15.0,Ziemniaki_shift_15.png,PSNR,15.797727405788551
Ziemniaki,Shift,2.0,Ziemniaki_shift_2.png,LPIPS,0.009118365123867989
Ziemniaki,Shift,2.0,Ziemniaki_shift_2.png,SSIM,0.19207600196295527
Ziemniaki,Shift,2.0,Ziemniaki_shift_2.png,PSNR,18.844733540958032
Ziemniaki,Shift,20.0,Ziemniaki_shift_20.png,LPIPS,0.1389865279197693
Ziemniaki,Shift,20.0,Ziemniaki_shift_20.png,SSIM,0.17733566273895587
Ziemniaki,Shift,20.0,Ziemniaki_shift_20.png,PSNR,15.234450154743742
Ziemniaki,Shift,25.0,Ziemniaki_shift_25.png,LPIPS,0.14902061223983765
Ziemniaki,Shift,25.0,Ziemniaki_shift_25.png,SSIM,0.17454472064038754
Ziemniaki,Shift,25.0,Ziemniaki_shift_25.png,PSNR,14.809628855501547
Ziemniaki,Shift,3.0,Ziemniaki_shift_3.png,LPIPS,0.020172782242298126
Ziemniaki,Shift,3.0,Ziemniaki_shift_3.png,SSIM,0.1759558916381874
Ziemniaki,Shift,3.0,Ziemniaki_shift_3.png,PSNR,18.293298997931732
Ziemniaki,Shift,30.0,Ziemniaki_shift_30.png,LPIPS,0.1625952422618866
Ziemniaki,Shift,30.0,Ziemniaki_shift_30.png,SSIM,0.17134729396284895
Ziemniaki,Shift,30.0,Ziemniaki_shift_30.png,PSNR,14.450928387266478
Ziemniaki,Shift,4.0,Ziemniaki_shift_4.png,LPIPS,0.03360253944993019
Ziemniaki,Shift,4.0,Ziemniaki_shift_4.png,SSIM,0.18893884739782232
Ziemniaki,Shift,4.0,Ziemniaki_shift_4.png,PSNR,17.980724000649467
Ziemniaki,Shift,5.0,Ziemniaki_shift_5.png,LPIPS,0.045607928186655045
Ziemniaki,Shift,5.0,Ziemniaki_shift_5.png,SSIM,0.19234833455736025
Ziemniaki,Shift,5.0,Ziemniaki_shift_5.png,PSNR,17.679745182829592
Ziemniaki,Shift,8.0,Ziemniaki_shift_8.png,LPIPS,0.07486619055271149
Ziemniaki,Shift,8.0,Ziemniaki_shift_8.png,SSIM,0.19108668671584572
Ziemniaki,Shift,8.0,Ziemniaki_shift_8.png,PSNR,16.954584919217943
